NCBI	CommonName
9868.1	TOMM70A
126393.1	HSPB6
83643.1	CCDC3
6152.1	RPL24
8550.1	MAPKAPK5
160065.1	PATE1
1454.1	CSNK1E
4336.1	MOBP
3087.1	HHEX
7481.1	WNT11
2018.1	EMX2
5947.1	RBP1
60592.1	SCOC
2672.1	GFI1
1141.1	CHRNB2
7484.1	WNT9B
54776.1	PPP1R12C
4212.1	MEIS2
54536.1	EXOC6
8266.1	UBL4A
217.1	ALDH2
112609.1	MRAP2
150082.1	LCA5L
800.1	CALD1
78990.1	OTUB2
9168.1	TMSB10
27314.1	RAB30
79643.1	CHMP6
93082.1	LINCR
50649.1	ARHGEF4
3603.1	IL16
11140.1	CDC37
64326.1	RFWD2
6359.1	CCL15
51268.1	PIPOX
161176.1	C14orf49
9777.1	TM9SF4
80818.1	ZNF436
126.1	ADH1B
91653.1	BOC
79657.1	RPAP3
92745.1	SLC38A5
149420.1	PDIK1L
55268.1	ECHDC2
696.1	BTN1A1
144110.1	TMEM86A
4125.1	MAN2B1
126353.1	C19orf21
3073.1	HEXA
4802.1	NFYC
4502.1	MT2A
51673.1	TPPP3
55193.1	PBRM1
84451.1	MLK4
219539.1	YPEL4
79632.1	FAM184A
30.1	ACAA1
2192.1	FBLN1
29940.1	DSE
133957.1	CCDC127
120863.1	DEPDC4
9855.1	FARP2
57699.1	CPNE5
6749.1	SSRP1
93492.1	TPTE2
27104.1	EIF2AK4
2838.1	GPR15
7772.1	ZNF229
8403.1	SOX14
4891.1	SLC11A2
131578.1	LRRC15
1084.1	CEACAM3
23401.1	FRAT2
7436.1	VLDLR
2820.1	GPD2
84970.1	C1orf94
3975.1	LHX1
11078.1	TRIOBP
169522.1	KCNV2
81618.1	ITM2C
4650.1	MYO9B
2122.1	EVI1
9482.1	STX8
54545.1	MTMR12
51185.1	CRBN
1838.1	DTNB
51322.1	WAC
9436.1	NCR2
60495.1	HPSE2
64714.1	PDIA2
130951.1	C2orf65
1527.1	TEX28
167681.1	PRSS35
6504.1	SLAMF1
195.1	AHNAK
7260.1	TSSC1
415.1	ARSE
79666.1	PLEKHF2
3134.1	HLA-F
10124.1	ARL4A
4225.1	MEP1B
133619.1	PRRC1
1798.1	DPAGT1
3352.1	HTR1D
84911.1	ZNF382
1284.1	COL4A2
84798.1	C19orf48
51378.1	ANGPT4
131669.1	UROC1
10771.1	ZMYND11
1089.1	CEACAM4
7305.1	TYROBP
3663.1	IRF5
222611.1	GPR111
6489.1	ST8SIA1
9875.1	URB1
5588.1	PRKCQ
435.1	ASL
27085.1	MTBP
79915.1	ATAD5
164.1	AP1G1
10900.1	RUNDC3A
5909.1	RAP1GAP
54101.1	RIPK4
9204.1	ZMYM6
55274.1	PHF10
29924.1	EPN1
7200.1	TRH
53828.1	FXYD4
2790.1	GNG10
9925.1	ZBTB5
84336.1	TMEM101
80108.1	ZFP2
139135.1	PASD1
5771.1	PTPN2
23743.1	BHMT2
127731.1	VWA5B1
23081.1	KDM4C
80216.1	ALPK1
7145.1	TNS1
5529.1	PPP2R5E
3601.1	IL15RA
29125.1	C11orf21
3232.1	HOXD3
8570.1	KHSRP
51313.1	ENED
2965.1	GTF2H1
6781.1	STC1
140681.1	C20orf95
5893.1	RAD52
284339.1	TMEM145
63978.1	PRDM14
57663.1	USP29
669.1	BPGM
9677.1	HISPPD2A
64478.1	CSMD1
9955.1	HS3ST3A1
9397.1	NMT2
55186.1	SLC25A36
3599.1	TXLNA
140838.1	NANP
56912.1	C11orf60
260293.1	CYP4X1
2289.1	FKBP5
84284.1	NTPCR
128506.1	C20orf123
8575.1	PRKRA
56922.1	MCCC1
25977.1	NECAP1
51440.1	HPCAL4
212.1	ALAS2
220388.1	CCDC89
9069.1	CLDN12
9653.1	HS2ST1
57824.1	HMHB1
23.1	ABCF1
259230.1	SGMS1
5617.1	PRL
10256.1	CNKSR1
11155.1	LDB3
81622.1	UNC93B1
6132.1	RPL8
114625.1	ERMAP
63910.1	SLC17A9
29078.1	NDUFAF4
279.1	AMY2A
9253.1	NUMBL
81620.1	CDT1
148.1	ADRA1A
7227.1	TRPS1
10140.1	TOB1
50506.1	DUOX2
63908.1	NAPB
4201.1	MEA1
89978.1	ATPBD4
140843.1	C20orf181
22950.1	SLC4A1AP
129563.1	DIS3L2
79415.1	MGC4368
8444.1	DYRK3
5586.1	PKN2
113.1	ADCY7
29927.1	SEC61A1
1198.1	CLK3
171587.1	AOX2
3429.1	IFI27
727.1	C5
2121.1	EVC
29906.1	ST8SIA5
4293.1	MAP3K9
60370.1	AVPI1
1108.1	CHD4
80169.1	C17orf68
7425.1	VGF
3883.1	KRT33A
79829.1	NAA40
9951.1	HS3ST4
3026.1	HABP2
6495.1	SIX1
91782.1	CHMP7
84152.1	PPP1R1B
90316.1	TGIF2LX
94032.1	CAMK2N2
10004.1	NAALADL1
54707.1	GPN2
974.1	CD79B
55297.1	CCDC91
56659.1	KCNK13
123624.1	AGBL1
94031.1	HTRA3
284099.1	C17orf78
9422.1	ZNF264
51617.1	NSG2
2953.1	GSTT2
10007.1	GNPDA1
29760.1	BLNK
26249.1	KLHL3
4193.1	MDM2
2113.1	ETS1
124912.1	SPACA3
54763.1	ROPN1
79739.1	TTLL7
6529.1	SLC6A1
670.1	BPHL
158248.1	TTC16
51727.1	CMPK1
55916.1	NXT2
9451.1	EIF2AK3
8635.1	RNASET2
10480.1	EIF3M
29991.1	OBP2A
1616.1	DAXX
51015.1	ISOC1
10988.1	METAP2
92749.1	C2orf39
9975.1	NR1D2
8533.1	COPS3
5205.1	ATP8B1
79944.1	L2HGDH
6422.1	SFRP1
85439.1	STON2
79750.1	ZNF385D
6204.1	RPS10
79937.1	CNTNAP3B
23125.1	CAMTA2
84343.1	HPS3
5298.1	PI4KB
2149.1	F2R
8908.1	GYG2
4176.1	MCM7
83893.1	SPATA16
63943.1	FKBPL
79991.1	OBFC1
29889.1	GNL2
142940.1	TRUB1
7572.1	ZNF24
10652.1	YKT6
25914.1	RTTN
2827.1	GPR3
7263.1	TST
29948.1	OSGIN1
1656.1	DDX6
116028.1	RMI2
2305.1	FOXM1
7014.1	TERF2
4103.1	MAGEA4
3622.1	ING2
79412.1	KREMEN2
22878.1	KIAA1012
51701.1	NLK
21.1	ABCA3
54778.1	RNF111
55997.1	CFC1
27037.1	TRMT2A
23615.1	PYY2
3682.1	ITGAE
23463.1	ICMT
10464.1	PIBF1
7584.1	ZNF35
4001.1	LMNB1
11123.1	RCAN3
3995.1	FADS3
5997.1	RGS2
2585.1	GALK2
222950.1	C7orf51
5292.1	PIM1
11052.1	CPSF6
1837.1	DTNA
50619.1	DEF6
632.1	BGLAP
285598.1	ARL10
23126.1	POGZ
79913.1	ACTR5
51371.1	POMP
55554.1	KLK15
55657.1	ZNF692
9617.1	MTRF1
23678.1	SGK3
4439.1	MSH5
4867.1	NPHP1
8833.1	GMPS
6873.1	TAF2
10109.1	ARPC2
54886.1	LPPR1
27335.1	EIF3K
84795.1	PYROXD2
1381.1	CRABP1
7177.1	TPSAB1
2314.1	FLII
4704.1	NDUFA9
5371.1	PML
9620.1	CELSR1
54665.1	RSBN1
10551.1	AGR2
27180.1	SIGLEC9
7262.1	PHLDA2
55766.1	H2AFJ
23753.1	SDF2L1
2587.1	GALR1
55904.1	MLL5
55064.1	C9orf68
4514.1	MT-CO3
57720.1	GPR107
285025.1	CCDC141
6440.1	SFTPC
9768.1	PAF
29934.1	SNX12
10197.1	PSME3
5903.1	RANBP2
27089.1	UQCRQ
26469.1	PTPN18
51029.1	PPPDE1
83659.1	TEKT1
55835.1	CENPJ
7372.1	UMPS
64773.1	FAM113A
29093.1	MRPL22
9577.1	BRE
2158.1	F9
27023.1	FOXB1
26517.1	TIMM13
795.1	S100G
57396.1	CLK4
23435.1	TARDBP
207063.1	DHRSX
135644.1	TRIM40
4209.1	MEF2D
838.1	CASP5
23522.1	MYST4
6839.1	SUV39H1
10850.1	CCL27
6154.1	RPL26
9117.1	SEC22C
7125.1	TNNC2
2273.1	FHL1
25956.1	SEC31B
83660.1	TLN2
6271.1	S100A1
11045.1	UPK1A
529.1	ATP6V1E1
29082.1	CHMP4A
30833.1	NT5C
9156.1	EXO1
6898.1	TAT
219541.1	MED19
39.1	ACAT2
26052.1	DNM3
23344.1	FAM62A
4598.1	MVK
4693.1	NDP
2912.1	GRM2
51647.1	FAM96B
189.1	AGXT1
56949.1	XAB2
23429.1	RYBP
6036.1	RNASE2
5118.1	PCOLCE
2817.1	GPC1
6391.1	SDHC
10550.1	ARL6IP5
9645.1	MICAL2
797.1	CALCB
23095.1	KIF1B
23283.1	CSTF2T
26237.1	ENO1
7417.1	VDAC2
6503.1	SLA
116931.1	TRALPUSH
24146.1	CLDN15
10635.1	RAD51AP1
5912.1	RAP2B
7978.1	MTERF
55139.1	ANKZF1
27087.1	B3GAT1
26301.1	GBGT1
5176.1	SERPINF1
90060.1	CCDC120
8852.1	AKAP4
10654.1	PMVK
929.1	CD14
64432.1	MRPS25
9130.1	FAM50A
51194.1	IPO11
55421.1	C17orf85
8435.1	SOAT2
7018.1	TF
22944.1	KIN
2779.1	GNAT1
3595.1	IL12RB2
83468.1	GLT8D2
5099.1	PCDH7
84905.1	ZNF341
161502.1	C15orf26
220004.1	C11orf66
1839.1	HBEGF
25960.1	GPR124
154661.1	RUNDC3B
140032.1	RPS4Y2
991.1	CDC20
79005.1	SCNM1
5554.1	PRH2
51102.1	MECR
55277.1	FGGY
11224.1	RPL35
3812.1	KIR3DL2
26523.1	EIF2C1
56672.1	BCA3
8573.1	CASK
83636.1	C19orf12
1955.1	MEGF9
10540.1	DCTN2
9535.1	GMFG
89884.1	LHX4
81856.1	ZNF611
7166.1	TPH1
4860.1	PNP
64359.1	NXN
1209.1	CLPTM1
283373.1	ANKRD52
23478.1	SPC18
23157.1	SEPT6
79700.1	NUP43
6895.1	TARBP2
6373.1	CXCL11
993.1	CDC25A
6845.1	VAMP7
65065.1	ALS2CR17
3891.1	KRT85
5972.1	REN
115350.1	FCRL1
10576.1	CCT2
54546.1	RNF186
8804.1	CREG1
9627.1	SNCAIP
2859.1	GPR35
79364.1	ZXDC
64799.1	IQCH
4321.1	MMP12
728464.1	METTL24
417.1	ART1
5264.1	PHYH
79413.1	ZBED2
6620.1	SNCB
57679.1	ALS2
7570.1	ZNF22
60559.1	SPCS3
90585.1	TMEM205
4706.1	NDUFAB1
90557.1	CCDC74A
6049.1	RNF6
53358.1	SHC3
55262.1	C7orf43
7369.1	UMOD
1349.1	COX7B
1476.1	CSTB
7988.1	ZNF212
6160.1	RPL31
2911.1	GRM1
81832.1	NETO1
3816.1	KLK1
84313.1	VPS25
27034.1	ACAD8
4358.1	MPV17
10107.1	TRIM10
51088.1	KLHL5
84059.1	GPR98
79876.1	UBA5
5125.1	PCSK5
57106.1	NAT14
5986.1	RFNG
83479.1	DDX59
23438.1	HARS2
6885.1	MAP3K7
220134.1	SKA1
57576.1	KIF17
4677.1	NARS
4599.1	MX1
84310.1	C7orf50
84779.1	NAA11
525.1	ATP6V1B1
2615.1	LRRC32
55771.1	PRR11
59271.1	C21orf63
9878.1	TOX4
4956.1	ODF1
10660.1	LBX1
2783.1	GNB2
3060.1	HCRT
4695.1	NDUFA2
6857.1	SYT1
65109.1	UPF3B
4807.1	NHLH1
50839.1	TAS2R10
3486.1	IGFBP3
10757.1	TRAF3IP2
23181.1	DIP2A
51135.1	IRAK4
6547.1	SLC8A3
5897.1	RAG2
3783.1	KCNN4
10321.1	CRISP3
3217.1	HOXB7
1544.1	CYP1A2
429.1	ASCL1
4489.1	MT1A
27304.1	MOCS3
51646.1	YPEL5
134.1	ADORA1
3321.1	IGSF3
6726.1	SRP9
6299.1	SALL1
6456.1	SH3GL2
11178.1	LZTS1
9564.1	BCAR1
29068.1	ZBTB44
29928.1	TIMM22
2652.1	OPN1MW
1073.1	CFL2
84920.1	ALG10
9258.1	MFHAS1
11333.1	PDAP1
6667.1	SP1
9088.1	PKMYT1
967.1	CD63
10181.1	RBM5
26238.1	C6orf123
9452.1	ITM2A
113746.1	ODF3
2686.1	GGT7
115426.1	UHRF2
4774.1	NFIA
29105.1	C16orf80
6926.1	TBX3
1938.1	EEF2
2299.1	FOXI1
29101.1	SSU72
2132.1	EXT2
7314.1	UBB
150465.1	TTL
3273.1	HRG
112495.1	GTF3C6
7726.1	TRIM26
10403.1	NDC80
23119.1	HIC2
246184.1	CDC26
8967.1	HIST1H3A
4295.1	MLN
1663.1	DDX11
1591.1	CYP24A1
79799.1	UGT2A3
54407.1	SLC38A2
23266.1	LPHN2
57706.1	DENND1A
201134.1	CCDC46
4325.1	MMP16
59342.1	SCPEP1
23787.1	MTCH1
285.1	ANGPT2
140893.1	C20orf151
9085.1	CDY1
25801.1	GCA
128674.1	PROKR2
55435.1	C4orf16
117583.1	PARD3B
1800.1	DPEP1
5641.1	LGMN
79762.1	C1orf115
2936.1	GSR
7076.1	TIMP1
163049.1	ZNF791
79661.1	NEIL1
3426.1	CFI
51367.1	POP5
55089.1	SLC38A4
9043.1	SPAG9
57143.1	ADCK1
886.1	CCKAR
23421.1	ITGB3BP
55689.1	YEATS2
29904.1	EEF2K
11245.1	GPR176
2006.1	ELN
5662.1	PSD
90427.1	BMF
158234.1	RG9MTD3
84064.1	HDHD2
10974.1	APM2
5335.1	PLCG1
1183.1	CLCN4
7849.1	PAX8
64782.1	AEN
4509.1	ATP8
5300.1	PIN1
50940.1	PDE11A
84071.1	ARMC2
57016.1	AKR1B10
7450.1	VWF
50632.1	CALY
51056.1	LAP3
1816.1	DRD5
9104.1	RGN
27006.1	FGF22
1958.1	EGR1
1555.1	CYP2B6
6627.1	SNRPA1
24138.1	IFIT5
8340.1	HIST1H2BL
8821.1	INPP4B
50509.1	COL5A3
8648.1	NCOA1
1803.1	DPP4
81555.1	YIPF5
5304.1	PIP
114770.1	PGLYRP2
6676.1	SPAG4
26191.1	PTPN22
5922.1	RASA2
656.1	BMP8B
79760.1	GEMIN7
219749.1	ZNF25
51207.1	DUSP13
8321.1	FZD1
11069.1	RAPGEF4
113521.1	ENAH
201514.1	LOC201514
7031.1	TFF1
64236.1	PDLIM2
54980.1	C2orf42
115098.1	CCDC124
80821.1	DDHD1
51319.1	RSRC1
29128.1	UHRF1
117584.1	RFFL
206426.1	MGC26597
3375.1	IAPP
23433.1	RHOQ
2922.1	GRP
51023.1	MRPS18C
7355.1	SLC35A2
80764.1	THAP7
166979.1	CDC20B
9015.1	TAF1A
63877.1	C10orf84
51773.1	RSF1
5923.1	RASGRF1
54861.1	SNRK
285349.1	FLJ36870
129025.1	ZNF280A
139411.1	PTCHD1
79789.1	CLMN
54829.1	ASPN
54874.1	FNBP1L
3198.1	HOXA1
10335.1	MRVI1
5636.1	PRPSAP2
257054.1	D2HGDH
7008.1	TEF
50616.1	IL22
93986.1	FOXP2
220082.1	SPERT
5002.1	SLC22A18
92345.1	NAF1
260436.1	FDCSP
27242.1	TNFRSF21
64102.1	TNMD
284119.1	PTRF
80143.1	SIKE
121274.1	ZNF641
151258.1	SLC38A11
11160.1	ERLIN2
2308.1	FOXO1
26952.1	SMR3A
7536.1	SF1
55510.1	DDX43
6695.1	SPOCK1
221302.1	ZUFSP
3576.1	IL8
124540.1	MSI2
23090.1	ZNF423
1852.1	DUSP9
2692.1	GHRHR
84893.1	FBXO18
6500.1	SKP1
1634.1	DCN
166968.1	MIER3
7181.1	NR2C1
5602.1	MAPK10
127700.1	OSCP1
4084.1	MXD1
130535.1	KCTD18
10890.1	RAB10
11030.1	RBPMS
51147.1	ING4
5459.1	POU4F3
23588.1	KLHDC2
3159.1	HMGA1
54982.1	CLN6
23566.1	LPAR3
5797.1	PTPRM
115650.1	TNFRSF13C
10201.1	NME6
5334.1	PLCL1
55298.1	RNF121
8480.1	RAE1
126069.1	ZNF491
25855.1	BRMS1
107984923.1	EIF1AX
5473.1	PPBP
10965.1	ACOT2
128817.1	CSTL1
6862.1	T
55840.1	EAF2
1950.1	EGF
51621.1	KLF13
8477.1	GPR65
6283.1	S100A12
8970.1	HIST1H2BJ
8479.1	HIRIP3
64132.1	XYLT2
130543.1	ALS2CR4
6205.1	RPS11
22879.1	MON1B
8416.1	ANXA9
6317.1	SERPINB3
140711.1	C20orf118
79698.1	ZMAT4
152940.1	C4orf45
55769.1	ZNF83
7871.1	SLMAP
6671.1	SP4
1021.1	CDK6
186.1	AGTR2
55906.1	ZC4H2
116461.1	TSEN15
7083.1	TK1
867.1	CBL
10814.1	CPLX2
5495.1	PPM1B
51042.1	ZNF593
602.1	BCL3
9467.1	SH3BP5
50814.1	NSDHL
2823.1	GPM6A
29953.1	TRHDE
254778.1	C8orf46
7126.1	TNFAIP1
10044.1	SH2D3C
1441.1	CSF3R
3991.1	LIPE
1805.1	DPT
2813.1	GP2
84002.1	B3GNT5
522.1	ATP5J
10767.1	HBS1L
201798.1	TIGD4
55727.1	BTBD7
84138.1	SLC7A6OS
4883.1	NPR3
8000.1	PSCA
1769.1	DNAH8
55140.1	ELP3
6947.1	TCN1
8200.1	GDF5
56623.1	INPP5E
8667.1	EIF3H
8761.1	PABPC4
701.1	BUB1B
84910.1	TMEM87B
3199.1	HOXA2
79576.1	NKAP
79057.1	PRRG3
181.1	AGRP
55326.1	AGPAT5
83452.1	RAB33B
259240.1	WFDC9
9014.1	TAF1B
55159.1	RFWD3
4000.1	LMNA
2033.1	EP300
10110.1	SGK2
10803.1	CCR9
79954.1	NOL10
57129.1	MRPL47
51071.1	DERA
84263.1	HSDL2
64839.1	FBXL17
115669.1	TTC6
22891.1	ZNF365
11202.1	KLK8
4283.1	CXCL9
84060.1	C7orf64
80777.1	CYB5B
115362.1	GBP5
5806.1	PTX3
1495.1	CTNNA1
26263.1	FBXO22
127018.1	LYPLAL1
5316.1	PKNOX1
9121.1	SLC16A5
3700.1	ITIH4
4036.1	LRP2
81034.1	SLC25A32
10949.1	HNRNPA0
130399.1	ACVR1C
9188.1	DDX21
7257.1	TSNAX
2901.1	GRIK5
28959.1	TMEM176B
114790.1	STK11IP
54112.1	GPR88
4542.1	MYO1F
55166.1	CENPQ
9787.1	DLGAP5
51258.1	MRPL51
4535.1	MT-ND1
200132.1	TCTEX1D1
3796.1	KIF2A
29893.1	PSMC3IP
140699.1	C20orf132
116969.1	ART5
65217.1	PCDH15
84124.1	ZNF394
10476.1	ATP5H
5573.1	PRKAR1A
1015.1	CDH17
8577.1	TMEFF1
64094.1	SMOC2
4779.1	NFE2L1
92840.1	REEP6
140628.1	GATA5
65080.1	MRPL44
9439.1	MED23
5510.1	PPP1R7
1278.1	COL1A2
5646.1	PRSS3
10017.1	BCL2L10
26232.1	FBXO2
54807.1	ZNF586
10813.1	UTP14A
26505.1	CNNM3
10894.1	LYVE1
4082.1	MARCKS
92856.1	IMP4
3383.1	ICAM1
971.1	CD72
3860.1	KRT13
4128.1	MAOA
51001.1	MTERFD1
117145.1	THEM4
3047.1	HBG1
130749.1	CPO
121268.1	RHEBL1
80020.1	FOXRED2
2242.1	FES
2629.1	GBA
650.1	BMP2
23034.1	SAMD4A
7423.1	VEGFB
83887.1	TTLL2
137902.1	PXDNL
10241.1	CALCOCO2
6418.1	SET
57818.1	G6PC2
153020.1	RASGEF1B
8239.1	USP9X
93349.1	SP140L
5238.1	PGM3
9794.1	MAML1
9970.1	NR1I3
80122.1	YSK4
23353.1	UNC84A
23224.1	SYNE2
79669.1	TTMP
6571.1	SLC18A2
55871.1	CBWD1
90411.1	MCFD2
64430.1	C14orf135
1824.1	DSC2
126119.1	JOSD2
154007.1	SNRNP48
8678.1	BECN1
64921.1	CASD1
55454.1	CSGALNACT2
5933.1	RBL1
5024.1	P2RX3
55146.1	ZDHHC4
23635.1	SSBP2
2261.1	FGFR3
55869.1	HDAC8
51704.1	GPRC5B
26061.1	HACL1
80755.1	AARSD1
60343.1	FAM3A
3814.1	KISS1
27153.1	ZNF777
5108.1	PCM1
3356.1	HTR2A
51507.1	C20orf43
7730.1	ZNF177
80700.1	UBXN6
55148.1	UBR7
85441.1	PRIC285
55585.1	UBE2Q1
2533.1	FYB
9532.1	BAG2
3175.1	ONECUT1
10048.1	RANBP9
4015.1	LOX
283580.1	C14orf145
4607.1	MYBPC3
80267.1	EDEM3
79957.1	PAQR6
124739.1	USP43
23186.1	RCOR1
4010.1	LMX1B
23173.1	METAP1
126070.1	ZNF440
63967.1	CLSPN
57222.1	ERGIC1
3141.1	HLCS
147923.1	ZNF420
64756.1	ATPAF1
10190.1	TXNDC9
157753.1	TMEM74
7769.1	ZNF226
5155.1	PDGFB
2845.1	GPR22
57731.1	SPTBN4
154796.1	AMOT
93650.1	ACPT
10278.1	EFS
23192.1	ATG4B
3642.1	INSM1
10594.1	PRPF8
9238.1	TBRG4
57730.1	ANKRD36B
27173.1	SLC39A1
56171.1	DNAH7
29766.1	TMOD3
91050.1	CCDC149
84153.1	RNASEH2C
3839.1	KPNA3
10391.1	CORO2B
8312.1	AXIN1
163859.1	C1orf55
11063.1	SOX30
5866.1	RAB3IL1
9390.1	SLC22A13
63951.1	DMRTA1
51154.1	MRTO4
27033.1	ZBTB32
3174.1	HNF4G
84767.1	SPRYD5
10102.1	TSFM
382.1	ARF6
2742.1	GLRA2
2161.1	F12
9980.1	DOPEY2
56547.1	MMP26
51031.1	GLOD4
3106.1	HLA-B
11006.1	LILRB4
5074.1	PAWR
9361.1	LONP1
83596.1	BCL2L12
27433.1	TOR2A
11338.1	U2AF2
84869.1	CBR4
57515.1	SERINC1
5590.1	PRKCZ
55374.1	TMCO6
5090.1	PBX3
6346.1	CCL1
27164.1	SALL3
222223.1	KIAA1324L
8871.1	SYNJ2
10891.1	PPARGC1A
64418.1	TMEM168
113189.1	CHST14
8555.1	CDC14B
54541.1	DDIT4
8187.1	ZNF32
8526.1	DGKE
6648.1	SOD2
51096.1	UTP18
23542.1	MAPK8IP2
79980.1	DSN1
112724.1	RDH13
9528.1	TMEM59
55222.1	LRRC20
85329.1	LGALS12
26285.1	CLDN17
2354.1	FOSB
2065.1	ERBB3
54623.1	PAF1
58503.1	OPRPN
9038.1	TAAR5
284756.1	C20orf197
1503.1	CTPS1
162.1	AP1B1
5271.1	SERPINB8
3275.1	PRMT2
63894.1	C14orf133
79159.1	NOL12
203523.1	ZNF449
5631.1	PRPS1
55672.1	NBPF1
54738.1	FEV
149076.1	ZNF362
10983.1	CCNI
51253.1	MRPL37
11267.1	SNF8
2203.1	FBP1
65061.1	PFTK2
56937.1	PMEPA1
55084.1	SOBP
10380.1	BPNT1
79903.1	NAA60
2259.1	FGF14
5507.1	PPP1R3C
3744.1	KCNA10
57107.1	PDSS2
405.1	ARNT
3224.1	HOXC8
79637.1	ARMC7
1855.1	DVL1
9454.1	HOMER3
29901.1	SAC3D1
64168.1	NECAB1
26291.1	FGF21
22881.1	ANKRD6
1577.1	CYP3A5
10907.1	TXNL4A
57786.1	RBAK
2159.1	F10
94241.1	TP53INP1
84219.1	WDR24
261726.1	TIPRL
2171.1	FABP5
5329.1	PLAUR
126410.1	CYP4F22
201780.1	SLC10A4
55902.1	ACSS2
29967.1	LRP12
1376.1	CPT2
11099.1	PTPN21
83661.1	MS4A8B
23321.1	TRIM2
219699.1	UNC5B
5078.1	PAX4
1819.1	DRG2
154064.1	RAET1L
7069.1	THRSP
93589.1	CACNA2D4
23779.1	ARHGAP8
260425.1	MAGI3
23275.1	POFUT2
7386.1	UQCRFS1
51429.1	SNX9
54516.1	MTRF1L
53616.1	ADAM22
9052.1	GPRC5A
57449.1	PLEKHG5
57150.1	C6orf162
9219.1	MTA2
7111.1	TMOD1
116843.1	C6orf192
9365.1	KL
3778.1	KCNMA1
118856.1	MMP21
5781.1	PTPN11
51402.1	HSFX1
23731.1	C9orf5
5141.1	PDE4A
4861.1	NPAS1
135228.1	CD109
607.1	BCL9
41.1	ACCN2
1783.1	DYNC1LI2
22938.1	SNW1
10347.1	ABCA7
2317.1	FLNB
27071.1	DAPP1
9354.1	UBE4A
127703.1	C1orf216
9194.1	SLC16A7
9139.1	CBFA2T2
59347.1	FKSG2
3460.1	IFNGR2
2647.1	BLOC1S1
7325.1	UBE2E2
84647.1	PLA2G12B
1280.1	COL2A1
4286.1	MITF
959.1	CD40LG
3491.1	CYR61
161835.1	FSIP1
2935.1	GSPT1
10543.1	NEDD9
2529.1	FUT7
57492.1	ARID1B
84513.1	PPAPDC1B
5033.1	P4HA1
6360.1	CCL16
83451.1	ABHD11
80274.1	SCUBE1
23546.1	SYNGR4
84720.1	PIGO
10716.1	TBR1
84969.1	TOX2
8535.1	CBX4
25806.1	VAX2
83445.1	GSG1
9023.1	CH25H
140823.1	ROMO1
284129.1	SLC26A11
158326.1	FREM1
8417.1	STX7
6738.1	TROVE2
63974.1	NEUROD6
83795.1	KCNK16
6988.1	TCTA
23179.1	RGL1
124997.1	WDR81
9950.1	GOLGA5
9993.1	DGCR2
6778.1	STAT6
55143.1	CDCA8
9969.1	MED13
157773.1	C8orf48
253430.1	IPMK
51548.1	SIRT6
23039.1	XPO7
11275.1	KLHL2
51315.1	KRCC1
80162.1	PGGHG
2328.1	FMO3
55057.1	AIM1L
51069.1	MRPL2
50614.1	GALNT9
6188.1	RPS3
1116.1	CHI3L1
283078.1	MKX
90204.1	ZSWIM1
8685.1	MARCO
54890.1	ALKBH5
199720.1	GGN
8655.1	DYNLL1
9420.1	CYP7B1
10409.1	BASP1
124044.1	SPATA2L
6668.1	SP2
23676.1	SMPX
818.1	CAMK2G
10213.1	PSMD14
9463.1	PICK1
53347.1	UBASH3A
2737.1	GLI3
4490.1	MT1B
51449.1	PCYOX1
116151.1	C20orf108
10844.1	TUBGCP2
10913.1	EDAR
10175.1	CNIH
114823.1	LENG8
23469.1	PHF3
121512.1	FGD4
2207.1	FCER1G
10579.1	TACC2
9913.1	SUPT7L
22854.1	NTNG1
11274.1	USP41
4363.1	ABCC1
5230.1	PGK1
6509.1	SLC1A4
151556.1	GPR155
51112.1	TTC15
9497.1	SLC4A7
54808.1	DYM
391.1	RHOG
147685.1	C19orf18
48.1	ACO1
23518.1	R3HDM1
256281.1	NUDT14
945.1	CD33
3797.1	KIF3C
22928.1	SEPHS2
139378.1	GPR112
128864.1	C20orf144
7157.1	TP53
79183.1	TTPAL
80152.1	CENPT
55321.1	C20orf46
132625.1	ZFP42
10370.1	CITED2
8019.1	BRD3
29114.1	TAGLN3
1994.1	ELAVL1
79864.1	C11orf63
2984.1	GUCY2C
9110.1	MTMR4
29881.1	NPC1L1
784.1	CACNB3
25895.1	FAM119B
4791.1	NFKB2
54552.1	GNL3L
79910.1	EIF2C3
3820.1	KLRB1
1638.1	DCT
9058.1	SLC13A2
6730.1	SRP68
55422.1	ZNF331
157310.1	PEBP4
9920.1	KBTBD11
6582.1	SLC22A2
51164.1	DCTN4
23177.1	CEP68
84225.1	ZMYND15
91734.1	IDI2
10752.1	CHL1
1728.1	NQO1
8437.1	RASAL1
8324.1	FZD7
6617.1	SNAPC1
5389.1	PMS2L11
140682.1	C20orf94
7290.1	HIRA
5734.1	PTGER4
81572.1	PDRG1
60487.1	TRMT11
7942.1	TFEB
2909.1	GRLF1
1144.1	CHRND
3431.1	SP110
79623.1	GALNT14
7141.1	TNP1
6654.1	SOS1
142683.1	ITLN2
113155.1	GZMH
11117.1	EMILIN1
131.1	ADH7
9870.1	KIAA0317
57095.1	C1orf128
6339.1	SCNN1D
64769.1	MEAF6
80316.1	PPP1R2P9
23521.1	RPL13A
55847.1	CISD1
2896.1	GRN
9443.1	MED7
92591.1	ASB16
3181.1	HNRNPA2B1
686.1	BTD
11100.1	HNRNPUL1
2524.1	FUT2
1186.1	CLCN7
6238.1	RRBP1
256691.1	MAMDC2
84230.1	LRRC8C
